id,cname,mname,sname,date,svolume,mount,price
887,粮油,盐/糖,冰糖,20230217,1,8.9,8.9
887,休闲,即食熟制品,牛肉干,20230217,1,4.2,4.2
887,日配,冷冻水饺,其它水饺,20230217,1,10.3,10.3
887,粮油,南北干货,红枣,20230217,1,13.3,13.3
913,粮油,罐头,水果罐头,20230217,1,5.9,5.9
913,休闲,膨化点心,其他膨化点心,20230217,1,3.3,3.3
913,酒饮,进口酒,预调酒,20230217,1,13.8,13.8
913,粮油,罐头,水果罐头,20230217,1,5.9,5.9
913,休闲,糕点,蛋卷,20230217,1,4.5,4.5
913,粮油,罐头,蔬菜罐头,20230217,1,9.5,9.5
913,酒饮,碳酸饮料,可乐型,20230217,1,10.9,10.9
913,冲调,冲饮品,奶茶饮品,20230217,1,3.2,3.2
913,休闲,膨化点心,袋装薯片,20230217,1,3.3,3.3
913,休闲,蜜饯,其他蜜饯,20230217,1,3.7,3.7
913,酒饮,碳酸饮料,可乐型,20230217,1,2.8,2.8
913,休闲,膨化点心,其他膨化点心,20230217,1,2.7,2.7
913,酒饮,进口酒,预调酒,20230217,1,13.8,13.8
913,休闲,蜜饯,梅,20230217,1,4.7,4.7
913,休闲,炒货,西瓜子,20230217,1,7.9,7.9
913,酒饮,进口酒,预调酒,20230217,1,13.8,13.8
913,休闲,即食熟制品,其他即食熟制品,20230217,1,2.7,2.7
913,酒饮,进口饮料,进口果汁,20230217,1,6.5,6.5
962,休闲,蜜饯,梅,20230217,1,4.5,4.5
962,日配,冷藏奶油芝士,奶酪,20230217,1,16.8,16.8
962,粮油,酱菜类,瓜类,20230217,1,7.3,7.3
962,酒饮,茶饮料,凉茶,20230217,1,3.5,3.5
962,酒饮,茶饮料,凉茶,20230217,1,3,3
962,粮油,罐头,八宝粥,20230217,1,3.9,3.9
962,休闲,蜜饯,其他蜜饯,20230217,1,4.5,4.5
962,粮油,袋装速食面组,其他袋装面组,20230217,1,22.5,22.5
962,休闲,即食熟制品,禽肉,20230217,1,28.9,28.9
962,休闲,即食熟制品,禽肉,20230217,1,17.9,17.9
962,休闲,膨化点心,袋装薯片,20230217,1,3.5,3.5
962,休闲,膨化点心,袋装薯片,20230217,1,3.3,3.3
962,休闲,蜜饯,陈皮/加应子,20230217,1,4.9,4.9
962,休闲,蜜饯,果蔬干,20230217,3,8.7,2.9
962,日配,冷藏奶油芝士,奶酪,20230217,1,19.9,19.9
962,休闲,即食熟制品,猪肉干,20230217,1,13.5,13.5
962,休闲,膨化点心,薯条,20230217,1,3.3,3.3
962,休闲,蜜饯,梅,20230217,1,4.7,4.7
962,酒饮,豆奶,纯豆奶,20230217,1,2.5,2.5
962,粮油,袋装速食面组,牛肉口味,20230217,1,22.5,22.5
962,休闲,即食熟制品,牛肉干,20230217,1,10.9,10.9
999,蔬果,水果,柑桔柚类,20230217,2.422,4.844,2
999,蔬果,蔬菜,叶菜,20230217,0.718,8.616,12
1030,休闲,膨化点心,袋装薯片,20230217,1,7.5,7.5
1030,休闲,膨化点心,袋装薯片,20230217,1,7.5,7.5
1030,休闲,膨化点心,粟米类,20230217,1,3.9,3.9
1030,蔬果,蔬菜,鲜调味,20230217,0.55,3.608,6.56
1030,冲调,咖啡,咖啡,20230217,1,15.3,15.3
1030,休闲,膨化点心,粟米类,20230217,1,3.9,3.9
1030,蔬果,蔬菜,叶菜,20230217,1,4.98,4.98
1030,蔬果,蔬菜,菌菇类,20230217,0.352,3.168,9
1036,休闲,糕点,其他糕点,20230217,1,10.9,10.9
1036,肉禽,猪肉,鲜猪肉,20230217,0.52,14.456,27.8
1036,休闲,糕点,其他糕点,20230217,1,9.9,9.9
1036,休闲,糖果,其他糖果,20230217,0.682,33.9636,49.8
1036,休闲,糕点,其他糕点,20230217,1,7.9,7.9
1036,休闲,糕点,其他糕点,20230217,1,5.9,5.9
1036,蔬果,蔬菜,花果,20230217,0.722,1.42956,1.98
1036,肉禽,猪肉,鲜猪肉,20230217,0.476,14.1848,29.8
1036,休闲,糕点,其他糕点,20230217,1,6.9,6.9
1036,蔬果,加工豆类,豆腐,20230217,0.561,1.66056,2.96
1064,蔬果,水果,柑桔柚类,20230217,1.714,6.82172,3.98
1064,休闲,糕点,散称糕点,20230217,1.142,27.1796,23.8
1064,休闲,糕点,其他糕点,20230217,0.16,8.288,51.8
1064,休闲,巧克力,其他巧克力,20230217,0.272,10.2816,37.8
1064,休闲,糖果,奶糖,20230217,0.328,15.6784,47.8
1064,休闲,糖果,其他糖果,20230217,0.63,31.374,49.8
1107,休闲,糕点,派,20230217,1,12,12
1107,蔬果,水果,进口水果,20230217,2,20,10
1107,蔬果,蔬菜,芽菜,20230217,0.84,2.3352,2.78
1136,蔬果,加工豆类,豆腐,20230217,0.674,1.99504,2.96
1136,蔬果,蔬菜,根茎,20230217,0.408,1.61568,3.96
1136,蔬果,蔬菜,花果,20230217,0.506,2.9348,5.8
1136,蔬果,水果,柑桔柚类,20230217,1.234,4.91132,3.98
1136,蔬果,蔬菜,花果,20230217,0.284,2.1584,7.6
1136,蔬果,蔬菜,叶菜,20230217,0.798,2.04288,2.56
1136,蔬果,蔬菜,花果,20230217,0.636,1.25928,1.98
1136,蔬果,蔬菜,花果,20230217,0.968,9.64128,9.96
1200,粮油,液体调料,凉拌酱油,20230217,1,1.3,1.3
1200,休闲,膨化点心,罐装薯片,20230217,1,7.9,7.9
1200,日配,外送面包糕点,外送中式糕点,20230217,1,7.5,7.5
1200,蔬果,水果,进口水果,20230217,0.72,12.672,17.6
1200,休闲,膨化点心,薯条,20230217,1,3.5,3.5
1200,休闲,饼干,趣味/休闲,20230217,1,6.5,6.5
1200,休闲,巧克力,夹心巧克力,20230217,1,14.3,14.3
1200,休闲,糕点,散称糕点,20230217,0.06,2.388,39.8
1200,休闲,糕点,其他糕点,20230217,0.052,2.6936,51.8
1200,休闲,巧克力,黑/纯巧克力,20230217,0.06,4.776,79.6
1200,休闲,饼干,趣味/休闲,20230217,1,4.5,4.5
1200,休闲,糖果,其他糖果,20230217,0.09,6.39,71
1215,肉禽,猪肉,鲜猪肉,20230217,2.628,52.0344,19.8
1215,蔬果,蔬菜,菌菇类,20230217,1,5.5,5.5
1215,蔬果,加工豆类,豆干豆皮,20230217,0.308,3.08,10
1215,蔬果,蔬菜,根茎,20230217,0.771,2.9298,3.8
1215,蔬果,蔬菜,根茎,20230217,0.36,2.808,7.8
1215,蔬果,蔬菜,花果,20230217,0.562,8.992,16
1215,蔬果,蔬菜,鲜调味,20230217,0.572,3.75232,6.56
1215,日配,蛋类,松花蛋,20230217,1.37,26.852,19.6
1215,蔬果,蔬菜,菌菇类,20230217,0.588,9.8784,16.8
1215,蔬果,蔬菜,根茎,20230217,0.638,5.07848,7.96
1215,蔬果,蔬菜,菌菇类,20230217,0.342,6.156,18
1215,蔬果,蔬菜,根茎,20230217,0.538,2.13048,3.96
1215,蔬果,加工豆类,豆干豆皮,20230217,0.4,3.104,7.76
1215,蔬果,蔬菜,花果,20230217,0.296,2.664,9
1215,蔬果,蔬菜,叶菜,20230217,1.491,8.3496,5.6
1215,蔬果,蔬菜,花果,20230217,0.828,7.9488,9.6
1215,肉禽,猪肉,鲜猪肉,20230217,0.668,18.5704,27.8
1215,肉禽,猪肉,猪下水,20230217,0.508,10.0584,19.8
1215,蔬果,蔬菜,根茎,20230217,0.738,2.92248,3.96
1215,蔬果,蔬菜,花果,20230217,0.578,6.936,12
1216,家居,桌上用品,调味盒,20230217,1,17,17
1216,休闲,巧克力,其他巧克力,20230217,0.244,33.672,138
1216,蔬果,蔬菜,根茎,20230217,0.45,2.25,5
1216,休闲,糖果,其他糖果,20230217,0.306,12.1176,39.6
1216,蔬果,蔬菜,根茎,20230217,0.55,0.99,1.8
1216,休闲,糕点,其他糕点,20230217,1,10.9,10.9
1216,休闲,糖果,硬糖,20230217,0.488,11.6144,23.8
1216,休闲,糖果,其他糖果,20230217,0.248,13.392,54
1216,日配,外送面包糕点,外送中式糕点,20230217,1,12.9,12.9
1216,家居,一次性用品,一次性杯子,20230217,1,13.5,13.5
1216,蔬果,蔬菜,根茎,20230217,0.244,1.4152,5.8
1216,针织,男内衣裤,男毛裤,20230217,1,130,130
1233,酒饮,国产白酒,普通低度白酒,20230217,1,48,48
1233,酒饮,国产白酒,普通低度白酒,20230217,3,105,35
1292,蔬果,蔬菜,根茎,20230217,0.592,3.29152,5.56
1292,粮油,液体调料,料酒,20230217,1,3.9,3.9
1292,粮油,液体调料,生抽酱油,20230217,1,4.5,4.5
1292,粮油,液体调料,凉拌酱油,20230217,1,5.7,5.7
1469,休闲,饼干,饼干礼盒,20230217,1,15.9,15.9
1512,蔬果,蔬菜,花果,20230217,0.446,2.5868,5.8
1512,粮油,煮食面/粉,其他煮食面/粉,20230217,0.458,4.9464,10.8
1512,日配,蛋类,新鲜蛋品,20230217,0.772,5.23416,6.78
1512,蔬果,蔬菜,根茎,20230217,0.662,5.0312,7.6
1544,粮油,罐头,肉类罐头,20230217,1,15.5,15.5
1544,蔬果,水果,柑桔柚类,20230217,0.73,2.9054,3.98
1544,休闲,饼干,趣味/休闲,20230217,1,2.7,2.7
1544,酒饮,进口饮料,进口果汁,20230217,1,5.5,5.5
1544,日配,常温肉制品,猪肉火腿肠,20230217,1,9.7,9.7
1544,休闲,糕点,散称糕点,20230217,0.348,5.4984,15.8
1559,休闲,炒货,其他炒货,20230217,0.214,7.49,35
1559,酒饮,葡萄/果酒,国产干红,20230217,1,29,29
1559,休闲,炒货,带壳花生,20230217,0.494,5.8292,11.8
1559,蔬果,蔬菜,花果,20230217,1.72,9.976,5.8
1559,蔬果,蔬菜,根茎,20230217,1.825,7.227,3.96
1559,蔬果,蔬菜,花果,20230217,0.956,2.46648,2.58
1559,休闲,炒货,香瓜子,20230217,0.456,6.2928,13.8
1559,酒饮,纯果汁,纯桃汁,20230217,1,11.9,11.9
1559,蔬果,蔬菜,叶菜,20230217,0.988,2.52928,2.56
1560,蔬果,水果,柑桔柚类,20230217,3.115,12.3977,3.98
1560,日配,外送面包糕点,外送中式糕点,20230217,1,10.9,10.9
1560,粮油,盐/糖,功能盐,20230217,1,2.8,2.8
1560,粮油,盐/糖,绵白糖,20230217,1,6.8,6.8
1560,休闲,糖果,奶糖,20230217,1,7.2,7.2
1560,日配,常温乳品,利乐砖酸酸乳,20230217,24,48,2
1560,粮油,液体调料,滴醋,20230217,1,12.9,12.9
1560,休闲,膨化点心,综合包,20230217,1,33.9,33.9
1560,休闲,糖果,硬糖,20230217,1,4,4
1560,休闲,糖果,奶糖,20230217,1,16.9,16.9
1560,休闲,炒货,香瓜子,20230217,0.158,2.1804,13.8
1560,粮油,液体调料,老抽酱油,20230217,1,6.7,6.7
1560,家居,粘合用品,粘钩,20230217,1,17,17
1560,休闲,糕点,散称糕点,20230217,0.34,8.092,23.8
1560,休闲,糖果,棒糖,20230217,1,10.9,10.9
1560,粮油,食用油,花生油,20230217,1,109,109
1560,休闲,炒货,香瓜子,20230217,1,5.9,5.9
1561,粮油,南北干货,桂圆,20230217,1,27.7,27.7
1561,日配,常温乳品,利乐砖酸酸乳,20230217,1,2,2
1561,休闲,糖果,软糖,20230217,1,4,4
1561,蔬果,加工豆类,豆腐,20230217,0.866,2.56336,2.96
1561,粮油,南北干货,红枣,20230217,1,44.9,44.9
1561,休闲,巧克力,威化巧克力,20230217,1,10,10
1561,酒饮,国产白酒,普通低度白酒,20230217,6,312,52
1561,休闲,糖果,棒糖,20230217,1,6.2,6.2
1561,日配,冷藏料理,冷藏禽类,20230217,1,53,53
1561,日配,常温乳品,利乐砖酸酸乳,20230217,1,2,2
1562,蔬果,蔬菜,鲜调味,20230217,0.446,2.66708,5.98
1562,蔬果,蔬菜,菌菇类,20230217,0.412,3.708,9
1562,蔬果,蔬菜,根茎,20230217,0.368,1.45728,3.96
1562,蔬果,蔬菜,根茎,20230217,0.444,0.7992,1.8
1562,蔬果,蔬菜,花果,20230217,0.562,1.44996,2.58
1562,蔬果,蔬菜,花果,20230217,0.268,2.5728,9.6
1562,蔬果,蔬菜,花果,20230217,0.43,1.1094,2.58
1562,蔬果,蔬菜,菌菇类,20230217,0.254,4.572,18
1562,蔬果,蔬菜,花果,20230217,0.532,5.29872,9.96
1562,蔬果,蔬菜,叶菜,20230217,0.866,2.21696,2.56
1562,蔬果,蔬菜,鲜调味,20230217,1,6.56,6.56
1562,蔬果,蔬菜,花果,20230217,0.65,1.287,1.98
1562,蔬果,蔬菜,根茎,20230217,0.646,2.4548,3.8
1567,洗化,口腔卫生用品,成人牙刷,20230217,1,10.9,10.9
1567,休闲,即食熟制品,鱼类,20230217,0.052,2.9016,55.8
1567,洗化,洗浴用品,香皂,20230217,1,4.9,4.9
1567,洗化,纸制品,无芯纸,20230217,1,15.7,15.7
1567,洗化,口腔卫生用品,成人牙刷,20230217,1,13.7,13.7
1567,洗化,口腔卫生用品,成人牙刷,20230217,1,4.9,4.9
1567,蔬果,蔬菜,花果,20230217,0.702,1.38996,1.98
1567,日配,冷藏乳品,冷藏加味酸乳,20230217,1,15.5,15.5
1567,洗化,口腔卫生用品,儿童牙膏,20230217,1,7.7,7.7
1567,蔬果,蔬菜,根茎,20230217,0.272,1.5776,5.8
1567,日配,冷藏乳品,冷藏原味酸乳,20230217,1,14.9,14.9
1567,家居,一次性用品,一次性垃圾袋,20230217,1,6.5,6.5
1567,洗化,卫生巾,日用卫生巾,20230217,1,4.9,4.9
1567,休闲,即食熟制品,豆干类,20230217,0.164,9.676,59
1567,休闲,蜜饯,梅,20230217,0.314,15.0092,47.8
1567,休闲,糖果,棉花糖,20230217,1,6,6
1567,休闲,蜜饯,山楂,20230217,0.16,4.128,25.8
1567,洗化,口腔卫生用品,成人牙膏,20230217,1,8.9,8.9
1567,日配,蛋类,松花蛋,20230217,0.96,18.816,19.6
1571,休闲,即食熟制品,牛肉干,20230217,1,10.9,10.9
1571,休闲,即食熟制品,牛肉干,20230217,1,10.9,10.9
1571,文体,节庆饰品,春节饰品,20230217,1,5,5
1571,休闲,炒货,开心果,20230217,0.216,22.8528,105.8
1571,休闲,巧克力,其他巧克力,20230217,0.238,32.844,138
1574,洗化,卫生巾,夜用卫生巾,20230217,1,8.9,8.9
1574,酒饮,碳酸饮料,原味型,20230217,1,6.9,6.9
1574,粮油,罐头,水果罐头,20230217,1,5.9,5.9
1574,酒饮,碳酸饮料,原味型,20230217,1,2.8,2.8
1574,粮油,罐头,水果罐头,20230217,1,4.9,4.9
1574,洗化,纸制品,无芯纸,20230217,1,14.5,14.5
1574,休闲,巧克力,威化巧克力,20230217,1,10,10
1574,休闲,巧克力,黑/纯巧克力,20230217,1,6.8,6.8
1574,酒饮,果汁饮料,其他果汁饮料,20230217,1,4.5,4.5
1574,洗化,口腔卫生用品,成人牙刷,20230217,1,8.9,8.9
1575,洗化,卫生巾,卫生护垫,20230217,1,4.7,4.7
1575,洗化,浴厕厨清洁剂,餐具清洁剂,20230217,1,5.7,5.7
1575,日配,外送面包糕点,外送中式糕点,20230217,1,5.9,5.9
1575,洗化,纸制品,无芯纸,20230217,1,1.9,1.9
1575,家电,电器配件,插座插头,20230217,1,19,19
3,粮油,南北干货,红枣,20230218,0.414,15.6492,37.8
3,蔬果,水果,柑桔柚类,20230218,0.762,12.17676,15.98
12,蔬果,水果,其它水果,20230218,1.022,30.66,30
12,蔬果,蔬菜,叶菜,20230218,0.266,1.4896,5.6
12,蔬果,蔬菜,根茎,20230218,0.314,1.8212,5.8
12,蔬果,蔬菜,花果,20230218,0.722,4.1876,5.8
12,蔬果,蔬菜,鲜调味,20230218,0.228,3.5568,15.6
12,蔬果,蔬菜,花果,20230218,0.448,4.3008,9.6
12,蔬果,蔬菜,根茎,20230218,0.28,1.624,5.8
12,蔬果,蔬菜,菌菇类,20230218,0.478,3.57066,7.47
12,蔬果,蔬菜,叶菜,20230218,0.374,2.0944,5.6
12,蔬果,蔬菜,叶菜,20230218,0.772,4.3232,5.6
12,蔬果,蔬菜,叶菜,20230218,0.566,3.2828,5.8
12,休闲,饼干,钙奶,20230218,1,2.7,2.7
12,针织,女袜,女棉长/短筒袜,20230218,1,6,6
12,蔬果,蔬菜,根茎,20230218,0.272,1.07712,3.96
12,蔬果,蔬菜,根茎,20230218,0.434,1.736,4
12,蔬果,蔬菜,鲜调味,20230218,0.848,5.56288,6.56
34,蔬果,蔬菜,叶菜,20230218,0.194,1.07864,5.56
34,蔬果,水果,进口水果,20230218,0.704,12.3904,17.6
34,粮油,袋装速食面组,牛肉口味,20230218,1,14.7,14.7
34,粮油,南北干货,红枣,20230218,0.438,16.5564,37.8
38,粮油,五谷杂粮,饺子粉,20230218,1,35.9,35.9
40,粮油,调味料,鸡精,20230218,1,8.5,8.5
40,洗化,浴厕厨清洁剂,餐具清洁剂,20230218,1,16.9,16.9
40,洗化,纸制品,无芯纸,20230218,1,24.9,24.9
40,蔬果,水果,蕉类,20230218,1.904,11.34784,5.96
40,休闲,膨化点心,罐装薯片,20230218,1,8,8
40,休闲,膨化点心,罐装薯片,20230218,1,10.8,10.8
40,冲调,蜂蜜/面包酱,蜂蜜,20230218,1,76,76
40,休闲,无糖食品,无糖休闲食品,20230218,0.378,6.804,18
40,日配,常温乳品,利乐砖纯奶,20230218,1,65,65
40,休闲,饼干,饼干礼盒,20230218,1,15.9,15.9
40,洗化,洗衣用品,洗衣粉,20230218,1,23.9,23.9
40,日配,常温肉制品,猪肉火腿肠,20230218,1,16.3,16.3
40,洗化,纸制品,无芯纸,20230218,1,15.5,15.5
40,冲调,冲调食品,核桃粉/糊,20230218,1,60.3,60.3
44,肉禽,猪肉,猪骨,20230218,0.764,36.5192,47.8
44,蔬果,蔬菜,根茎,20230218,0.458,1.7404,3.8
44,蔬果,蔬菜,花果,20230218,0.426,1.09908,2.58
44,蔬果,蔬菜,菌菇类,20230218,0.306,2.754,9
44,蔬果,蔬菜,根茎,20230218,0.44,1.76,4
44,肉禽,猪肉,鲜猪肉,20230218,0.568,11.2464,19.8
44,蔬果,蔬菜,鲜调味,20230218,0.726,4.76256,6.56
52,粮油,调味酱,甜面/豆瓣酱,20230218,1,3.7,3.7
52,蔬果,水果,其它水果,20230218,1.652,49.56,30
52,粮油,调味酱,辣酱,20230218,1,7.9,7.9
52,休闲,糕点,中式糕点,20230218,0.446,17.6616,39.6
52,日配,外送面包糕点,外送中式糕点,20230218,1,5.9,5.9
52,粮油,南北干货,红枣,20230218,1,13.3,13.3
52,休闲,果冻,礼包/桶果冻,20230218,1,4,4
52,休闲,炒货,松子,20230218,0.28,19.04,68
52,休闲,即食熟制品,豆干类,20230218,0.156,6.3648,40.8
52,针织,毛巾,花色面巾,20230218,1,12.9,12.9
52,休闲,炒货,带壳花生,20230218,1,13.9,13.9
52,酒饮,碳酸饮料,原味型,20230218,1,6.9,6.9
52,休闲,炒货,其他炒货,20230218,0.204,13.056,64
52,酒饮,碳酸饮料,苏打盐汽水,20230218,1,11.9,11.9
52,粮油,调味酱,其他调味酱,20230218,1,4.9,4.9
52,洗化,纸制品,无芯纸,20230218,1,14.5,14.5
52,粮油,液体调料,其他酱油,20230218,1,4.7,4.7
52,休闲,蜜饯,山楂,20230218,1,4.9,4.9
52,休闲,炒货,开心果,20230218,1,23.9,23.9
52,休闲,即食熟制品,豆干类,20230218,0.144,8.496,59
52,针织,毛巾,花色面巾,20230218,1,11.5,11.5
57,蔬果,蔬菜,叶菜,20230218,0.55,1.408,2.56
57,蔬果,蔬菜,叶菜,20230218,1,4.98,4.98
57,蔬果,蔬菜,根茎,20230218,0.55,2.178,3.96
57,蔬果,蔬菜,花果,20230218,0.396,3.94416,9.96
61,洗化,口腔卫生用品,成人牙刷,20230218,1,19.7,19.7
61,休闲,糕点,散称糕点,20230218,0.308,4.8048,15.6
61,针织,女袜,女棉长/短筒袜,20230218,1,6,6
61,蔬果,蔬菜,根茎,20230218,0.742,2.93832,3.96
61,日配,外送面包糕点,外送中式糕点,20230218,1,5.9,5.9
61,休闲,糕点,中式糕点,20230218,0.194,4.1904,21.6
78,针织,女袜,女短筒丝袜,20230218,1,3.5,3.5
78,洗化,纸制品,软抽纸巾,20230218,1,15.9,15.9
78,针织,女袜,女棉长/短筒袜,20230218,1,8.9,8.9
78,针织,男袜,男绅士袜,20230218,1,6,6
78,洗化,纸制品,软抽纸巾,20230218,1,11.7,11.7
78,粮油,南北干货,红枣,20230218,1,13.3,13.3
81,日配,冷藏肉制品,肉类,20230218,1,18.5,18.5
81,粮油,煮食面/粉,挂面,20230218,1,5.3,5.3
81,日配,冷藏肉制品,肉类,20230218,1,14.9,14.9
81,日配,冷藏肉制品,肉类,20230218,1,25.9,25.9
81,日配,冷藏肉制品,肉类,20230218,1,11.9,11.9
81,日配,冷藏肉制品,块状火腿,20230218,1,14.9,14.9
87,蔬果,加工豆类,豆腐,20230218,0.382,1.13072,2.96
87,蔬果,水果,蕉类,20230218,1.206,7.18776,5.96
87,休闲,巧克力,牛奶巧克力,20230218,1,39.8,39.8
87,粮油,五谷杂粮,杂粮粉,20230218,1,9,9
126,蔬果,水果,柑桔柚类,20230218,1.978,15.74488,7.96
126,蔬果,水果,瓜类,20230218,1.836,10.97928,5.98
126,蔬果,水果,苹果类,20230218,1.672,13.34256,7.98
126,酒饮,国产白酒,普通低度白酒,20230218,2,196,98
139,蔬果,水果,柑桔柚类,20230218,1.034,15.49966,14.99
139,蔬果,水果,桃/李类,20230218,0.75,18.75,25
139,蔬果,水果,进口水果,20230218,0.95,16.72,17.6
139,蔬果,水果,柑桔柚类,20230218,0.615,2.4477,3.98
139,蔬果,水果,梨类,20230218,0.966,15.41736,15.96
139,蔬果,水果,苹果类,20230218,1.296,6.45408,4.98
139,日配,冷冻水饺,三鲜水饺,20230218,1,31.7,31.7
142,休闲,膨化点心,袋装薯片,20230218,1,3.3,3.3
142,休闲,膨化点心,其他膨化点心,20230218,1,2.7,2.7
142,休闲,蜜饯,梅,20230218,1,4.2,4.2
142,休闲,糖果,其他糖果,20230218,1,3.5,3.5
142,休闲,膨化点心,袋装薯片,20230218,1,3.9,3.9
142,休闲,膨化点心,其他膨化点心,20230218,1,2.9,2.9
142,休闲,果冻,杯装果冻,20230218,1,5.9,5.9
142,休闲,蜜饯,山楂,20230218,1,4.9,4.9
142,休闲,蜜饯,山楂,20230218,1,4.9,4.9
142,休闲,糕点,其他糕点,20230218,1,7.9,7.9
142,休闲,糖果,硬糖,20230218,1,13.9,13.9
142,休闲,糖果,硬糖,20230218,1,4.2,4.2
142,休闲,蜜饯,梅,20230218,1,4.2,4.2
142,休闲,膨化点心,其他膨化点心,20230218,1,3.7,3.7
142,休闲,炒货,香瓜子,20230218,1,2.9,2.9
183,休闲,蜜饯,其他蜜饯,20230218,1,3.7,3.7
183,酒饮,进口酒,预调酒,20230218,1,6.5,6.5
183,粮油,盐/糖,绵白糖,20230218,1,6.8,6.8
183,休闲,膨化点心,其他膨化点心,20230218,1,2.9,2.9
183,休闲,口香糖,无糖口香糖,20230218,1,10.9,10.9
183,酒饮,进口酒,预调酒,20230218,1,13.8,13.8
183,酒饮,进口酒,预调酒,20230218,1,6.5,6.5
183,休闲,膨化点心,其他膨化点心,20230218,1,2.7,2.7
183,休闲,饼干,夹心,20230218,1,18.9,18.9
183,酒饮,进口酒,预调酒,20230218,1,13.8,13.8
183,酒饮,进口酒,预调酒,20230218,1,6.5,6.5
183,酒饮,进口酒,预调酒,20230218,1,6.5,6.5
201,休闲,炒货,西瓜子,20230218,1,22,22
201,粮油,袋装速食面组,牛肉口味,20230218,1,17.3,17.3
201,休闲,炒货,香瓜子,20230218,1,6.9,6.9
210,酒饮,进口饮料,进口果汁,20230218,1,5.5,5.5
210,酒饮,果汁饮料,其他果汁饮料,20230218,1,20.7,20.7
210,洗化,洗衣用品,洗衣液,20230218,1,51.9,51.9
210,酒饮,进口饮料,进口果汁,20230218,1,6.5,6.5
210,洗化,洗衣用品,洗衣液,20230218,1,51.9,51.9
210,酒饮,果汁饮料,桃饮料,20230218,1,8.7,8.7
210,酒饮,进口饮料,进口果汁,20230218,1,6,6
210,酒饮,进口饮料,进口果汁,20230218,1,4.8,4.8
210,酒饮,进口饮料,进口果汁,20230218,1,5.5,5.5
221,休闲,膨化点心,袋装薯片,20230218,1,3.9,3.9
221,休闲,膨化点心,袋装薯片,20230218,1,4,4
221,休闲,糖果,其他糖果,20230218,1,2,2
221,蔬果,蔬菜,根茎,20230218,1.444,2.5992,1.8
221,休闲,膨化点心,袋装薯片,20230218,1,4,4
221,休闲,膨化点心,袋装薯片,20230218,1,8.5,8.5
226,文体,节庆饰品,春节饰品,20230218,1,15,15
226,文体,节庆饰品,春节饰品,20230218,1,2,2
226,休闲,炒货,南瓜子,20230218,1,8.3,8.3
226,文体,节庆饰品,春节饰品,20230218,-1,-15,15
318,休闲,糕点,中式糕点,20230218,1,9.3,9.3
318,洗化,纸制品,卷筒纸,20230218,1,35.9,35.9
318,洗化,纸制品,无芯纸,20230218,1,14.5,14.5
318,休闲,糕点,蛋糕,20230218,1,15.9,15.9
318,日配,常温乳品,利乐砖纯奶,20230218,24,72,3
318,粮油,调味酱,辣酱,20230218,1,7.3,7.3
318,休闲,炒货,香瓜子,20230218,1,8.7,8.7
375,休闲,口香糖,无糖口香糖,20230218,1,5.2,5.2
375,休闲,果冻,其他果冻,20230218,0.402,4.6632,11.6
375,家居,厨房清洁,百洁布,20230218,1,6.9,6.9
375,休闲,糕点,中式糕点,20230218,0.32,6.912,21.6
375,休闲,果冻,其他果冻,20230218,0.276,3.8088,13.8
375,休闲,果冻,其他果冻,20230218,0.066,1.8348,27.8
375,日配,冷藏肉制品,片状火腿,20230218,1,17.3,17.3
375,日配,冷藏乳品,冷藏乳酸菌,20230218,1,12.9,12.9
375,粮油,南北干货,红枣,20230218,1,13.3,13.3
375,家居,厨房清洁,百洁布,20230218,1,3,3
380,日配,蛋类,松花蛋,20230218,0.372,7.2912,19.6
380,洗化,洗衣用品,洗衣液,20230218,1,17.9,17.9
380,蔬果,蔬菜,根茎,20230218,0.408,3.1008,7.6
380,粮油,煮食面/粉,挂面,20230218,1,3.3,3.3
380,蔬果,蔬菜,根茎,20230218,0.65,2.6,4
380,蔬果,蔬菜,花果,20230218,0.688,3.8528,5.6
380,蔬果,蔬菜,叶菜,20230218,0.753,1.92768,2.56
380,蔬果,蔬菜,花果,20230218,0.536,1.38288,2.58
380,蔬果,蔬菜,花果,20230218,0.624,1.23552,1.98
380,蔬果,蔬菜,花果,20230218,0.324,2.4624,7.6
389,休闲,糖果,玩具糖,20230218,1,5.9,5.9
389,蔬果,蔬菜,有机蔬菜,20230218,0.78,3.9,5
389,蔬果,加工豆类,豆腐,20230218,0.694,2.05424,2.96
389,休闲,炒货,香瓜子,20230218,1,4.9,4.9
389,休闲,炒货,带壳花生,20230218,1,4.2,4.2
389,酒饮,香烟,国产省外香烟,20230218,1,22,22
440,休闲,炒货,松子,20230218,0.192,21.12,110
440,蔬果,水果,进口水果,20230218,0.44,6.996,15.9
440,休闲,炒货,开心果,20230218,0.36,38.088,105.8
440,粮油,南北干货,桂圆,20230218,0.42,8.316,19.8
444,休闲,炒货,香瓜子,20230218,1,6.9,6.9
444,休闲,糖果,奶糖,20230218,1,6.5,6.5
444,休闲,炒货,带壳花生,20230218,1,4.2,4.2
444,蔬果,水果,蕉类,20230218,1.184,7.05664,5.96
507,肉禽,猪肉,鲜猪肉,20230218,0.236,4.6728,19.8
507,粮油,五谷杂粮,常规面粉,20230218,1,17.9,17.9
507,蔬果,蔬菜,花果,20230218,0.846,2.18268,2.58
507,蔬果,蔬菜,花果,20230218,0.418,4.0128,9.6
507,日配,蛋类,新鲜蛋品,20230218,1.11,21.978,19.8
