顾客编号,大类名称,中类名称,小类名称,销售日期,销售数量,销售金额,商品单价
105,粮油,液体调料,滴醋,20150224,1.0,3.8,3.8
1562,蔬果,水果,苹果类,20150224,3.292,32.92,10.0
718,酒饮,纯果汁,纯柳橙汁,20150224,3.0,36.9,12.3
1041,蔬果,蔬菜,叶菜,20150224,1.161,2.97216,2.56
395,休闲,进口食品,进口休闲食品,20150224,1.0,13.9,13.9
236,蔬果,蔬菜,根茎,20150224,0.55,1.408,2.56
1595,蔬果,加工豆类,豆干豆皮,20150224,0.124,0.96224,7.76
383,蔬果,蔬菜,菌菇类,20150224,0.26,4.368,16.8
487,休闲,蜜饯,梅,20150224,1.0,2.7,2.7
803,蔬果,蔬菜,叶菜,20150224,0.806,4.5136,5.6
487,休闲,饼干,趣味/休闲,20150224,1.0,6.5,6.5
487,休闲,糕点,蛋糕,20150224,1.0,5.9,5.9
857,粮油,袋装速食面组,牛肉口味,20150224,6.0,88.2,14.7
857,冲调,冲调食品,豆奶粉,20150224,1.0,24.3,24.3
1388,日配,蛋类,新鲜蛋品,20150224,2.214,15.01092,6.78
1388,粮油,五谷杂粮,常规面粉,20150224,1.0,21.9,21.9
267,酒饮,纯果汁,果蔬汁,20150224,1.0,5.0,5.0
1041,蔬果,蔬菜,菌菇类,20150224,0.338,6.084,18.0
130,蔬果,蔬菜,鲜调味,20150224,0.338,2.02124,5.98
1444,蔬果,水果,梨类,20150224,0.568,5.65728,9.96
1562,蔬果,蔬菜,叶菜,20150224,0.192,1.0752,5.6
1708,日配,冷藏乳品,冷藏加味酸乳,20150224,1.0,4.5,4.5
371,粮油,盐/糖,功能盐,20150224,1.0,2.3,2.3
139,蔬果,蔬菜,叶菜,20150224,0.436,2.86016,6.56
682,蔬果,蔬菜,花果,20150224,0.374,3.5904,9.6
1470,日配,冷冻水饺,其它水饺,20150224,1.0,5.9,5.9
352,洗化,卫生巾,夜用卫生巾,20150224,1.0,8.7,8.7
395,休闲,即食熟制品,禽肉,20150224,1.0,4.9,4.9
487,日配,蛋类,新鲜蛋品,20150224,1.706,11.56668,6.78
267,日配,冷藏乳品,冷藏果粒酸乳,20150224,1.0,11.0,11.0
803,蔬果,蔬菜,花果,20150224,0.69,4.002,5.8
803,洗化,卫生巾,日用卫生巾,20150224,1.0,7.7,7.7
352,休闲,膨化点心,袋装薯片,20150224,1.0,3.3,3.3
1712,洗化,纸制品,平板纸,20150224,1.0,2.9,2.9
3,休闲,即食熟制品,豆干类,20150224,0.25,9.95,39.8
395,休闲,进口食品,进口休闲食品,20150224,1.0,9.9,9.9
231,蔬果,蔬菜,根茎,20150224,0.906,3.58776,3.96
857,粮油,罐头,八宝粥,20150224,1.0,30.9,30.9
1444,蔬果,水果,其它水果,20150224,0.38,11.4,30.0
242,冲调,蜂蜜/面包酱,蜂蜜,20150224,1.0,21.9,21.9
92,蔬果,蔬菜,叶菜,20150224,0.41,4.92,12.0
1470,日配,冷冻水饺,菜肉水饺,20150224,1.0,5.3,5.3
593,酒饮,乳饮料,纯味酸乳饮,20150224,1.0,2.9,2.9
145,蔬果,蔬菜,叶菜,20150224,1.928,3.77888,1.96
231,休闲,糖果,棒糖,20150224,1.0,6.0,6.0
1562,蔬果,加工豆类,豆干豆皮,20150224,0.22,1.7072,7.76
1708,冲调,冲调食品,豆奶粉,20150224,1.0,12.9,12.9
1595,粮油,盐/糖,功能盐,20150224,1.0,2.3,2.3
236,休闲,炒货,香瓜子,20150224,1.0,8.7,8.7
1041,蔬果,蔬菜,菌菇类,20150224,0.244,2.196,9.0
105,蔬果,蔬菜,根茎,20150224,0.718,2.84328,3.96
983,日配,常温乳品,利乐砖乳酸菌,20150224,12.0,63.6,5.3
395,休闲,果冻,杯装果冻,20150224,1.0,3.9,3.9
395,休闲,果冻,杯装果冻,20150224,1.0,4.0,4.0
593,休闲,饼干,简装/压缩,20150224,0.168,3.3264,19.8
20,日配,冷冻点心,冷冻年糕,20150224,1.0,7.7,7.7
371,蔬果,蔬菜,根茎,20150224,0.348,1.392,4.0
236,蔬果,蔬菜,花果,20150224,0.42,2.436,5.8
236,粮油,酱菜类,榨菜,20150224,1.0,1.0,1.0
139,蔬果,蔬菜,根茎,20150224,0.536,2.144,4.0
385,日配,冷藏乳品,冷藏营养酸乳,20150224,1.0,9.9,9.9
487,日配,冷藏乳品,冷藏原味酸乳,20150224,1.0,4.2,4.2
803,洗化,口腔卫生用品,成人牙膏,20150224,1.0,10.9,10.9
803,家居,卫浴用品,梳子/镜子,20150224,1.0,10.0,10.0
1712,粮油,盐/糖,功能盐,20150224,1.0,2.3,2.3
593,日配,冷藏乳品,冷藏加味酸乳,20150224,1.0,2.4,2.4
231,蔬果,蔬菜,花果,20150224,0.718,1.85244,2.58
1595,休闲,果冻,立袋可吸果冻,20150224,1.0,2.3,2.3
236,休闲,巧克力,其他巧克力,20150224,0.204,28.152,138.0
383,蔬果,蔬菜,花果,20150224,0.392,2.1952,5.6
20,蔬果,蔬菜,叶菜,20150224,0.284,1.704,6.0
857,休闲,饼干,钙奶,20150224,1.0,21.9,21.9
1292,休闲,糕点,其他糕点,20150224,1.0,6.9,6.9
487,休闲,糕点,中式糕点,20150224,1.0,6.3,6.3
267,休闲,饼干,简装/压缩,20150224,0.168,3.3264,19.8
1562,蔬果,蔬菜,菌菇类,20150224,0.332,2.17792,6.56
1708,粮油,袋装速食面,牛肉口味,20150224,1.0,3.0,3.0
1708,粮油,袋装速食面,牛肉口味,20150224,1.0,3.0,3.0
309,休闲,饼干,其他饼干,20150224,1.0,11.3,11.3
811,粮油,南北干货,粉丝/条,20150224,2.0,8.6,4.3
92,蔬果,蔬菜,根茎,20150225,0.348,1.37808,3.96
911,酒饮,果汁饮料,植物蛋白饮料,20150225,1.0,5.0,5.0
757,粮油,南北干货,木耳,20150225,0.05,4.49,89.8
228,蔬果,蔬菜,根茎,20150225,0.534,2.11464,3.96
102,粮油,调味料,其他调味料,20150225,1.0,8.9,8.9
152,休闲,口香糖,无糖口香糖,20150225,1.0,10.9,10.9
497,洗化,卫生巾,卫生护垫,20150225,1.0,4.7,4.7
834,蔬果,水果,其它水果,20150225,1.066,31.98,30.0
782,洗化,纸制品,无芯纸,20150225,1.0,15.9,15.9
1444,日配,常温乳品,利乐砖乳酸菌,20150225,12.0,63.6,5.3
1719,粮油,液体调料,凉拌酱油,20150225,1.0,6.9,6.9
1562,蔬果,蔬菜,根茎,20150225,0.304,1.7632,5.8
999,蔬果,蔬菜,花果,20150225,0.544,0.9792,1.8
733,蔬果,蔬菜,根茎,20150225,0.524,2.08552,3.98
563,蔬果,蔬菜,根茎,20150225,0.492,1.94832,3.96
769,粮油,液体调料,滴醋,20150225,1.0,3.8,3.8
835,蔬果,蔬菜,鲜调味,20150225,0.748,4.90688,6.56
978,蔬果,蔬菜,花果,20150225,0.501,1.29258,2.58
81,休闲,饼干,趣味/休闲,20150225,1.0,4.5,4.5
911,蔬果,水果,进口水果,20150225,1.16,20.416,17.6
963,蔬果,蔬菜,叶菜,20150225,1.426,2.79496,1.96
51,粮油,罐头,八宝粥,20150225,1.0,3.9,3.9
51,休闲,蜜饯,山楂,20150225,1.0,4.9,4.9
231,蔬果,蔬菜,叶菜,20150225,0.566,3.396,6.0
81,蔬果,蔬菜,花果,20150225,1.274,7.3892,5.8
81,休闲,饼干,趣味/休闲,20150225,1.0,4.7,4.7
231,酒饮,进口酒,预调酒,20150225,1.0,6.5,6.5
1724,蔬果,蔬菜,菌菇类,20150225,0.311,2.04016,6.56
105,蔬果,蔬菜,根茎,20150225,0.486,1.8468,3.8
105,蔬果,蔬菜,根茎,20150225,0.896,3.54816,3.96
978,蔬果,蔬菜,根茎,20150225,0.49,1.9404,3.96
231,日配,常温肉制品,猪肉火腿肠,20150225,1.0,16.3,16.3
1470,日配,冷冻汤圆,其它汤圆,20150225,1.0,5.9,5.9
92,蔬果,蔬菜,根茎,20150225,0.466,3.5416,7.6
231,粮油,煮食面/粉,鸡蛋挂面,20150225,1.0,10.7,10.7
231,休闲,蜜饯,梅,20150225,1.0,5.5,5.5
51,休闲,饼干,钙奶,20150225,1.0,4.7,4.7
834,蔬果,蔬菜,根茎,20150225,0.3,1.74,5.8
834,日配,冷藏乳品,冷藏原味酸乳,20150225,1.0,14.9,14.9
1719,粮油,煮食面/粉,鸡蛋挂面,20150225,1.0,10.7,10.7
231,酒饮,进口酒,预调酒,20150225,1.0,6.5,6.5
782,休闲,饼干,曲奇,20150225,0.28,18.48,66.0
52,酒饮,果汁饮料,植物蛋白饮料,20150225,1.0,3.8,3.8
1562,蔬果,蔬菜,叶菜,20150225,1.032,2.02272,1.96
757,蔬果,蔬菜,叶菜,20150225,0.799,1.56604,1.96
757,蔬果,蔬菜,根茎,20150225,0.43,1.7028,3.96
769,蔬果,蔬菜,根茎,20150225,0.848,3.35808,3.96
1243,酒饮,运动机能饮料,健康机能饮料,20150225,1.0,4.0,4.0
1177,蔬果,水果,蕉类,20150225,1.274,7.59304,5.96
24,日配,常温肉制品,猪肉火腿肠,20150225,1.0,13.3,13.3
52,蔬果,蔬菜,花果,20150225,0.682,1.75956,2.58
757,蔬果,蔬菜,鲜调味,20150225,0.124,0.74152,5.98
1730,休闲,膨化点心,米制点心,20150225,1.0,19.9,19.9
228,家居,一次性用品,一次性台布手套,20150225,1.0,10.0,10.0
102,蔬果,蔬菜,根茎,20150225,0.178,0.89,5.0
228,洗化,婴幼儿用品,婴幼儿湿纸巾,20150225,1.0,3.5,3.5
1731,粮油,煮食面/粉,其他煮食面/粉,20150225,0.414,4.4712,10.8
733,蔬果,水果,苹果类,20150225,0.884,10.59032,11.98
51,粮油,桶杯装速食面,牛肉口味,20150225,1.0,5.5,5.5
497,休闲,糖果,凝胶糖,20150225,1.0,3.9,3.9
1731,蔬果,蔬菜,叶菜,20150225,0.642,4.21152,6.56
1731,蔬果,蔬菜,花果,20150225,0.603,1.19394,1.98
604,粮油,煮食面/粉,挂面,20150225,1.0,8.5,8.5
835,蔬果,蔬菜,根茎,20150225,0.526,2.104,4.0
834,蔬果,水果,梨类,20150225,1.518,6.072,4.0
102,蔬果,蔬菜,花果,20150225,0.196,1.0976,5.6
337,熟食,凉拌熟食,凉拌素食,20150225,0.82,16.4,20.0
1724,蔬果,蔬菜,叶菜,20150225,0.678,1.73568,2.56
1724,蔬果,蔬菜,根茎,20150225,0.438,1.73448,3.96
1177,蔬果,蔬菜,叶菜,20150225,0.252,1.4616,5.8
834,蔬果,蔬菜,根茎,20150225,0.963,3.81348,3.96
757,蔬果,蔬菜,鲜调味,20150225,0.372,3.5712,9.6
24,蔬果,水果,进口水果,20150225,0.466,7.4094,15.9
24,休闲,饼干,其他饼干,20150225,0.314,18.7772,59.8
24,酒饮,乳饮料,纯味酸乳饮,20150225,4.0,8.8,2.2
769,洗化,浴厕厨清洁剂,洁厕剂,20150225,1.0,4.9,4.9
769,洗化,浴厕厨清洁剂,餐具清洁剂,20150225,1.0,4.7,4.7
835,蔬果,蔬菜,叶菜,20150225,1.5,2.94,1.96
1730,洗化,洗衣用品,洗衣液,20150225,1.0,51.9,51.9
228,蔬果,水果,梨类,20150225,0.93,2.9574,3.18
978,蔬果,蔬菜,花果,20150225,0.652,1.29096,1.98
92,蔬果,水果,进口水果,20150225,1.196,21.0496,17.6
51,蔬果,蔬菜,根茎,20150225,0.378,1.49688,3.96
231,休闲,膨化点心,袋装薯片,20150225,1.0,5.5,5.5
1724,蔬果,蔬菜,叶菜,20150225,0.63,3.654,5.8
1724,蔬果,蔬菜,叶菜,20150225,0.902,5.412,6.0
1724,蔬果,蔬菜,根茎,20150225,0.507,0.9126,1.8
1724,蔬果,蔬菜,菌菇类,20150225,0.302,2.718,9.0
46,粮油,液体调料,凉拌酱油,20150225,1.0,4.9,4.9
757,粮油,煮食面/粉,其他煮食面/粉,20150225,0.354,3.8232,10.8
563,粮油,煮食面/粉,挂面,20150225,1.0,5.3,5.3
92,蔬果,蔬菜,叶菜,20150225,0.64,7.68,12.0
911,酒饮,果汁饮料,其他果汁饮料,20150225,1.0,3.0,3.0
1719,蔬果,蔬菜,花果,20150225,0.73,1.8834,2.58
1719,粮油,液体调料,料酒,20150225,4.0,7.6,1.9
1724,粮油,五谷杂粮,杂粮,20150225,1.55,10.819,6.98
1562,蔬果,蔬菜,根茎,20150225,0.361,0.6498,1.8
476,日配,蛋类,咸蛋,20150225,0.29,5.51,19.0
1243,休闲,糕点,其他糕点,20150225,1.0,5.3,5.3
782,冲调,冲饮品,奶茶饮品,20150225,1.0,8.9,8.9
978,日配,常温肉制品,蔬菜火腿肠,20150225,1.0,6.9,6.9
590,粮油,酱菜类,蔬菜,20150225,1.0,2.7,2.7
590,酒饮,碳酸饮料,可乐型,20150225,1.0,2.8,2.8
231,休闲,膨化点心,粟米类,20150225,1.0,3.5,3.5
231,休闲,炒货,香瓜子,20150225,1.0,9.5,9.5
231,酒饮,国产白酒,普通低度白酒,20150225,1.0,56.0,56.0
92,蔬果,蔬菜,叶菜,20150225,0.316,1.7696,5.6
1453,休闲,炒货,香瓜子,20150225,1.0,6.9,6.9
1724,蔬果,蔬菜,根茎,20150225,0.856,6.5056,7.6
52,蔬果,水果,苹果类,20150225,0.48,5.7504,11.98
1719,蔬果,加工豆类,豆腐,20150225,0.469,1.38824,2.96
1719,粮油,盐/糖,功能盐,20150225,3.0,8.4,2.8
911,休闲,炒货,香瓜子,20150225,1.0,8.6,8.6
963,日配,常温肉制品,猪肉火腿肠,20150225,1.0,9.7,9.7
51,休闲,蜜饯,山楂,20150225,1.0,5.9,5.9
51,洗化,纸制品,无芯纸,20150225,1.0,15.9,15.9
999,日配,蛋类,新鲜蛋品,20150225,1.03,19.776,19.2
1733,休闲,蜜饯,葡萄干,20150225,1.0,12.8,12.8
231,蔬果,蔬菜,叶菜,20150225,0.384,2.2272,5.8
782,冲调,冲调食品,其他冲调食品,20150225,1.0,3.8,3.8
1562,蔬果,蔬菜,有机蔬菜,20150225,0.44,2.2,5.0
757,蔬果,蔬菜,花果,20150225,0.366,0.72468,1.98
102,蔬果,蔬菜,根茎,20150225,0.521,2.06316,3.96
604,粮油,液体调料,滴醋,20150225,1.0,4.2,4.2
1730,洗化,计生用品,安全套,20150225,1.0,27.0,27.0
999,洗化,纸制品,软抽纸巾,20150225,1.0,8.9,8.9
102,蔬果,蔬菜,根茎,20150225,0.161,0.6118,3.8
102,蔬果,水果,进口水果,20150225,0.596,10.4896,17.6
1731,蔬果,蔬菜,花果,20150225,0.62,1.5996,2.58
1731,蔬果,蔬菜,花果,20150225,0.664,3.8512,5.8
497,蔬果,蔬菜,花果,20150225,0.558,5.55768,9.96
563,休闲,糕点,蛋糕,20150225,0.272,14.0352,51.6
835,休闲,炒货,香瓜子,20150225,0.356,6.052,17.0
757,日配,蛋类,新鲜蛋品,20150225,0.932,6.31896,6.78
1730,洗化,洗衣用品,洗衣粉,20150225,1.0,5.9,5.9
92,日配,冷藏肉制品,其它肠类,20150225,1.0,8.9,8.9
911,休闲,即食熟制品,牛肉干,20150225,1.0,38.9,38.9
999,蔬果,蔬菜,叶菜,20150225,0.268,1.608,6.0
102,休闲,糕点,散称糕点,20150225,0.114,4.5372,39.8
81,蔬果,蔬菜,花果,20150225,0.846,2.18268,2.58
152,日配,冷藏乳品,冷藏乳酸菌,20150225,1.0,12.9,12.9
1731,熟食,凉拌熟食,凉拌素食,20150225,0.494,9.88,20.0
51,蔬果,蔬菜,根茎,20150225,0.302,1.67912,5.56
51,蔬果,蔬菜,花果,20150225,0.386,0.99588,2.58
590,洗化,保养用品,洁面乳,20150225,1.0,19.9,19.9
1724,蔬果,水果,其它水果,20150225,0.72,21.6,30.0
46,蔬果,蔬菜,根茎,20150225,0.89,1.7444,1.96
46,粮油,液体调料,滴醋,20150225,1.0,3.8,3.8
203,酒饮,进口酒,预调酒,20150225,1.0,6.5,6.5
105,蔬果,蔬菜,根茎,20150225,0.456,3.4656,7.6
52,日配,常温乳品,利乐砖酸酸乳,20150225,2.0,4.0,2.0
52,日配,常温乳品,利乐砖酸酸乳,20150225,4.0,8.0,2.0
231,粮油,南北干货,木耳,20150225,0.12,10.776,89.8
231,粮油,南北干货,蔬菜,20150225,0.092,6.44,70.0
337,熟食,凉拌熟食,凉拌荤食,20150225,0.442,15.7352,35.6
24,蔬果,蔬菜,根茎,20150225,0.816,2.08896,2.56
476,日配,蛋类,新鲜蛋品,20150225,0.864,5.85792,6.78
911,蔬果,水果,桃/李类,20150225,0.778,19.45,25.0
1730,日配,常温乳品,其他常温乳品,20150225,1.0,4.0,4.0
999,蔬果,蔬菜,根茎,20150225,0.504,1.99584,3.96
46,蔬果,蔬菜,叶菜,20150225,0.789,2.01984,2.56
105,日配,冷藏肉制品,其它肠类,20150225,1.0,16.9,16.9
1731,肉禽,腌腊制品,腌腊香肠,20150225,1.0,38.9,38.9
51,粮油,桶杯装速食面,海鲜口味,20150225,1.0,4.5,4.5
1719,粮油,盐/糖,冰糖,20150225,1.0,5.9,5.9
231,粮油,南北干货,粉丝/条,20150225,1.0,4.3,4.3
733,洗化,浴厕厨清洁剂,餐具清洁剂,20150225,1.0,4.9,4.9
604,蔬果,蔬菜,花果,20150225,0.788,1.56024,1.98
24,休闲,炒货,带壳花生,20150225,0.468,5.5224,11.8
1731,蔬果,蔬菜,有机蔬菜,20150225,0.636,3.18,5.0
497,日配,蛋类,新鲜蛋品,20150225,0.846,5.73588,6.78
911,休闲,糖果,其他糖果,20150225,1.0,4.5,4.5
769,休闲,炒货,香瓜子,20150225,0.422,7.174,17.0
1243,休闲,饼干,曲奇,20150225,1.0,8.5,8.5
1177,冲调,冲调食品,藕/葛藤粉,20150225,1.0,25.7,25.7
51,粮油,南北干货,粉丝/条,20150225,1.0,3.9,3.9
231,粮油,五谷杂粮,杂粮粉,20150225,0.956,4.2064,4.4
757,休闲,蜜饯,山楂,20150225,1.0,7.5,7.5
1730,休闲,膨化点心,米制点心,20150225,0.27,7.506,27.8
231,休闲,膨化点心,袋装薯片,20150225,1.0,4.0,4.0
769,粮油,盐/糖,功能盐,20150225,1.0,2.3,2.3
105,蔬果,蔬菜,根茎,20150225,0.26,2.028,7.8
757,蔬果,蔬菜,菌菇类,20150225,0.132,1.188,9.0
102,蔬果,水果,苹果类,20150225,1.0,11.98,11.98
1731,休闲,炒货,香瓜子,20150225,1.0,6.9,6.9
563,蔬果,水果,苹果类,20150225,0.982,11.76436,11.98
1653,蔬果,水果,柑桔柚类,20150226,0.274,2.18652,7.98
474,蔬果,水果,梨类,20150226,1.063,12.73474,11.98
1097,粮油,调味酱,甜面/豆瓣酱,20150226,1.0,7.3,7.3
651,蔬果,蔬菜,花果,20150226,0.58,3.248,5.6
395,日配,冷藏乳品,冷藏乳酸菌,20150226,1.0,13.5,13.5
395,酒饮,果汁饮料,其他果汁饮料,20150226,1.0,3.0,3.0
677,针织,男袜,男绅士袜,20150226,1.0,9.0,9.0
238,休闲,饼干,苏打,20150226,1.0,3.5,3.5
92,休闲,饼干,酥性,20150226,1.0,3.5,3.5
1470,日配,冷冻水饺,其它水饺,20150226,4.0,23.6,5.9
1097,休闲,膨化点心,袋装薯片,20150226,1.0,5.9,5.9
1097,休闲,膨化点心,袋装薯片,20150226,1.0,5.9,5.9
395,酒饮,运动机能饮料,健康机能饮料,20150226,1.0,3.8,3.8
231,粮油,酱菜类,榨菜,20150226,1.0,1.7,1.7
1354,蔬果,蔬菜,根茎,20150226,1.442,5.71032,3.96
339,酒饮,黄酒,普通黄酒,20150226,1.0,11.3,11.3
509,休闲,膨化点心,袋装薯片,20150226,1.0,5.9,5.9
509,休闲,巧克力,牛奶巧克力,20150226,1.0,37.9,37.9
1097,日配,蛋类,新鲜蛋品,20150226,0.868,5.88504,6.78
1653,休闲,饼干,趣味/休闲,20150226,1.0,6.5,6.5
1653,休闲,膨化点心,袋装薯片,20150226,1.0,3.4,3.4
130,蔬果,蔬菜,花果,20150226,0.382,0.75636,1.98
950,冲调,咖啡,咖啡,20150226,1.0,5.3,5.3
666,蔬果,加工豆类,豆腐,20150226,1.0,2.0,2.0
950,冲调,冲饮品,奶茶饮品,20150226,1.0,8.9,8.9
677,粮油,盐/糖,功能盐,20150226,1.0,2.3,2.3
677,粮油,液体调料,老抽酱油,20150226,1.0,8.2,8.2
212,蔬果,蔬菜,花果,20150226,0.708,1.82664,2.58
651,蔬果,水果,柑桔柚类,20150226,1.056,4.20288,3.98
1268,蔬果,水果,进口水果,20150226,0.316,5.0244,15.9
92,休闲,饼干,苏打,20150226,1.0,3.5,3.5
395,粮油,调味料,鸡精,20150226,1.0,4.3,4.3
231,蔬果,蔬菜,花果,20150226,0.26,2.496,9.6
231,日配,冷冻包子馒头,原味馒头,20150226,1.0,4.3,4.3
231,日配,蛋类,新鲜蛋品,20150226,0.324,2.754,8.5
400,蔬果,蔬菜,花果,20150226,0.512,1.32096,2.58
1104,蔬果,蔬菜,叶菜,20150226,1.0,4.98,4.98
1354,日配,冷藏乳品,冷藏原味酸乳,20150226,1.0,3.9,3.9
1743,休闲,膨化点心,散称膨化,20150226,0.222,12.3876,55.8
81,粮油,袋装速食面组,牛肉口味,20150226,1.0,17.3,17.3
231,蔬果,蔬菜,有机蔬菜,20150226,0.464,2.32,5.0
1512,酒饮,香烟,国产省内香烟,20150226,1.0,16.0,16.0
651,蔬果,蔬菜,花果,20150226,0.416,1.07328,2.58
395,酒饮,果汁饮料,其他果汁饮料,20150226,1.0,5.0,5.0
238,休闲,膨化点心,其他膨化点心,20150226,1.0,2.7,2.7
950,冲调,咖啡,咖啡,20150226,1.0,5.3,5.3
235,休闲,糖果,玩具糖,20150226,1.0,4.9,4.9
235,洗化,口腔卫生用品,儿童牙膏,20150226,1.0,7.7,7.7
497,蔬果,蔬菜,根茎,20150226,0.558,2.232,4.0
1097,粮油,煮食面/粉,挂面,20150226,1.0,5.3,5.3
24,休闲,炒货,香瓜子,20150226,0.146,2.0148,13.8
651,蔬果,蔬菜,叶菜,20150226,0.496,1.26976,2.56
235,休闲,饼干,钙奶,20150226,1.0,3.9,3.9
284,休闲,膨化点心,袋装薯片,20150226,1.0,1.0,1.0
1748,蔬果,蔬菜,叶菜,20150226,0.234,1.404,6.0
497,蔬果,蔬菜,叶菜,20150226,0.674,1.72544,2.56
24,日配,蛋类,新鲜蛋品,20150226,1.566,10.61748,6.78
1104,粮油,南北干货,红枣,20150226,1.0,13.3,13.3
454,洗化,洗衣用品,洗衣皂,20150226,1.0,24.9,24.9
1097,休闲,膨化点心,粟米类,20150226,1.0,3.3,3.3
677,冲调,咖啡,咖啡,20150226,1.0,15.3,15.3
1354,蔬果,蔬菜,花果,20150226,0.764,1.97112,2.58
1562,蔬果,蔬菜,叶菜,20150226,0.4,2.4,6.0
1562,蔬果,水果,柑桔柚类,20150226,1.481,5.89438,3.98
24,日配,蛋类,新鲜蛋品,20150226,0.304,2.584,8.5
1748,蔬果,蔬菜,根茎,20150226,1.1,4.356,3.96
238,粮油,罐头,八宝粥,20150226,12.0,39.6,3.3
666,蔬果,蔬菜,鲜调味,20150226,1.47,9.6432,6.56
130,蔬果,蔬菜,花果,20150226,0.33,1.914,5.8
1354,蔬果,蔬菜,花果,20150226,0.498,4.7808,9.6
1268,粮油,五谷杂粮,袋装白米,20150226,1.0,39.7,39.7
950,洗化,卫生巾,套装卫生巾,20150226,10.0,19.0,1.9
130,粮油,调味料,99%味精,20150226,1.0,3.7,3.7
950,洗化,芳香防霉剂,放置式芳香剂,20150226,1.0,5.7,5.7
231,日配,冷冻汤圆,其它汤圆,20150226,1.0,8.3,8.3
1097,休闲,膨化点心,袋装薯片,20150226,1.0,5.9,5.9
1097,洗化,纸制品,无芯纸,20150226,1.0,15.9,15.9
395,休闲,炒货,开心果,20150226,1.0,15.9,15.9
231,日配,冷冻点心,冷冻面食,20150226,1.0,18.9,18.9
395,酒饮,果汁饮料,其他果汁饮料,20150226,1.0,2.7,2.7
395,酒饮,运动机能饮料,健康机能饮料,20150226,1.0,4.9,4.9
666,粮油,调味料,调理粉,20150226,2.0,5.4,2.7
1562,粮油,五谷杂粮,杂粮粉,20150226,1.03,4.7174,4.58
24,蔬果,水果,蕉类,20150226,0.777,4.63092,5.96
400,蔬果,蔬菜,根茎,20150226,0.685,1.233,1.8
474,蔬果,蔬菜,鲜调味,20150226,0.196,3.0576,15.6
1097,休闲,膨化点心,粟米类,20150226,1.0,2.9,2.9
81,休闲,饼干,趣味/休闲,20150226,1.0,4.7,4.7
847,洗化,口腔卫生用品,成人牙刷,20150226,1.0,6.9,6.9
847,家居,粘合用品,粘钩,20150226,1.0,5.0,5.0
666,蔬果,蔬菜,根茎,20150226,0.696,2.75616,3.96
847,洗化,保养用品,护肤用品,20150226,1.0,7.9,7.9
847,洗化,个人卫生用品,棉棒/棉球,20150226,1.0,1.7,1.7
1653,休闲,即食熟制品,豆干类,20150226,1.0,4.0,4.0
130,蔬果,蔬菜,花果,20150226,0.412,3.9552,9.6
231,日配,冷冻汤圆,无馅汤圆,20150226,1.0,4.9,4.9
24,蔬果,蔬菜,其它蔬菜,20150226,0.247,1.96612,7.96
400,蔬果,水果,柑桔柚类,20150226,1.052,4.18696,3.98
400,熟食,凉拌熟食,凉拌素食,20150226,0.566,11.32,20.0
284,休闲,糕点,散称糕点,20150226,0.316,6.2568,19.8
284,休闲,糕点,散称糕点,20150226,0.088,6.4944,73.8
212,日配,蛋类,新鲜蛋品,20150226,0.804,5.45112,6.78
1268,蔬果,蔬菜,叶菜,20150226,0.154,0.924,6.0
950,洗化,化妆品,化妆品工具,20150226,1.0,7.9,7.9
950,粮油,煮食面/粉,挂面,20150226,1.0,5.3,5.3
950,冲调,咖啡,咖啡,20150226,1.0,5.3,5.3
1097,粮油,酱菜类,榨菜,20150226,1.0,0.5,0.5
92,蔬果,蔬菜,花果,20150226,0.692,6.6432,9.6
92,酒饮,啤酒,国产黄啤,20150226,1.0,3.7,3.7
1097,粮油,调味酱,甜面/豆瓣酱,20150226,1.0,6.9,6.9
651,蔬果,蔬菜,菌菇类,20150226,0.42,2.7552,6.56
231,肉禽,猪肉,鲜猪肉,20150226,0.516,15.3768,29.8
651,蔬果,蔬菜,芽菜,20150226,0.558,0.82584,1.48
819,粮油,五谷杂粮,常规面粉,20150226,1.0,22.9,22.9
950,洗化,口腔卫生用品,成人牙刷,20150226,1.0,15.7,15.7
284,熟食,现制中式面点,现制蒸类,20150226,0.455,2.73,6.0
231,蔬果,蔬菜,根茎,20150226,1.427,2.5686,1.8
231,日配,蛋类,新鲜蛋品,20150226,0.782,5.30196,6.78
231,粮油,酱菜类,榨菜,20150226,1.0,1.0,1.0
395,酒饮,茶饮料,其他茶饮料,20150226,1.0,3.0,3.0
677,休闲,饼干,进口饼干,20150226,1.0,36.0,36.0
677,针织,男内衣裤,盒装男内裤,20150226,1.0,23.0,23.0
81,粮油,酱菜类,蔬菜,20150226,1.0,4.3,4.3
81,休闲,饼干,趣味/休闲,20150226,1.0,4.5,4.5
231,日配,冷藏奶油芝士,奶酪,20150226,1.0,16.8,16.8
1512,酒饮,国产白酒,普通高度白酒,20150226,1.0,23.7,23.7
1562,蔬果,蔬菜,花果,20150226,0.724,1.43352,1.98
1653,蔬果,蔬菜,根茎,20150226,0.304,2.3712,7.8
950,冲调,咖啡,咖啡,20150226,1.0,5.3,5.3
1748,蔬果,蔬菜,叶菜,20150226,0.184,1.20704,6.56
395,日配,蛋类,新鲜蛋品,20150226,1.608,10.90224,6.78
395,休闲,即食熟制品,禽肉,20150226,1.0,5.3,5.3
400,蔬果,水果,梨类,20150226,0.854,13.62984,15.96
1104,酒饮,乳饮料,纯味酸乳饮,20150226,1.0,2.9,2.9
